,Quantity,Price Per Unit,Total Spent,is_imputed,year,month,day,weekday,is_weekend,Total Spent Log,Item_Coffee,Item_Cookie,Item_Juice,Item_Salad,Item_Sandwich,Item_Smoothie,Item_Tea,Item_Other,Payment Method_Credit Card,Payment Method_Digital Wallet,Payment Method_Not Recorded,Location_Takeaway,Location_Not Recorded,season_Spring,season_Summer,season_Winter
207,1,3.0,3.0,False,2023,1,17,1,0,1.3862943611198906,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
208,5,3.0,15.0,False,2023,7,14,4,0,2.772588722239781,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
209,1,5.0,5.0,False,2023,3,29,2,0,1.791759469228055,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False
210,4,3.0,12.0,False,2023,9,22,4,0,2.5649493574615367,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
211,3,1.5,4.5,False,2023,9,30,5,1,1.7047480922384253,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
212,4,3.0,12.0,False,2023,8,22,1,0,2.5649493574615367,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
213,1,4.0,4.0,False,2023,7,27,3,0,1.6094379124341003,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
214,1,4.0,4.0,False,2023,12,30,5,1,1.6094379124341003,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
215,3,5.0,15.0,True,2023,5,18,3,0,2.772588722239781,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
216,4,2.0,8.0,False,2023,12,21,3,0,2.1972245773362196,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
217,5,4.0,20.0,False,2023,9,28,3,0,3.044522437723423,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
218,3,5.0,15.0,False,2023,11,16,3,0,2.772588722239781,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
219,4,3.0,12.0,False,2023,4,14,4,0,2.5649493574615367,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False
220,2,1.5,3.0,False,2023,1,3,1,0,1.3862943611198906,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
221,3,1.5,4.5,False,2023,10,20,4,0,1.7047480922384253,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
222,4,2.0,8.0,False,2023,1,12,3,0,2.1972245773362196,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
223,3,4.0,12.0,False,2023,8,31,3,0,2.5649493574615367,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
224,2,3.0,6.0,False,2023,7,7,4,0,1.9459101490553132,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
225,5,1.5,7.5,False,2023,9,15,4,0,2.1400661634962708,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
226,2,3.0,6.0,False,2023,10,21,5,1,1.9459101490553132,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
227,2,3.0,6.0,False,2023,3,30,3,0,1.9459101490553132,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False
228,2,3.0,6.0,False,2023,9,2,5,1,1.9459101490553132,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
229,3,5.0,15.0,False,2023,12,13,2,0,2.772588722239781,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
230,4,1.5,6.0,False,2023,7,14,4,0,1.9459101490553132,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
231,1,5.0,5.0,False,2023,5,10,2,0,1.791759469228055,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
232,2,1.0,2.0,False,2023,8,19,5,1,1.0986122886681096,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False
233,5,4.0,20.0,False,2023,3,31,4,0,3.044522437723423,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False
234,2,4.0,8.0,False,2023,1,6,4,0,2.1972245773362196,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
235,3,3.0,9.0,False,2023,10,2,0,0,2.302585092994046,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
236,5,4.0,20.0,False,2023,7,10,0,0,3.044522437723423,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
237,2,5.0,10.0,False,2023,10,13,4,0,2.3978952727983707,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
238,1,1.5,1.5,False,2023,5,29,0,0,0.9162907318741551,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
239,5,4.0,20.0,False,2023,7,7,4,0,3.044522437723423,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
240,1,4.0,4.0,False,2023,5,29,0,0,1.6094379124341003,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False
241,4,4.0,16.0,False,2023,11,16,3,0,2.833213344056216,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
242,4,4.0,16.0,False,2023,3,13,0,0,2.833213344056216,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
243,4,3.0,12.0,False,2023,5,22,0,0,2.5649493574615367,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
244,5,3.0,15.0,False,2023,11,23,3,0,2.772588722239781,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
245,4,3.0,12.0,False,2023,10,15,6,1,2.5649493574615367,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
246,5,4.0,20.0,False,2023,11,3,4,0,3.044522437723423,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
247,3,4.0,12.0,False,2023,6,8,3,0,2.5649493574615367,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
248,1,5.0,5.0,False,2023,11,14,1,0,1.791759469228055,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
249,1,1.0,1.0,False,2023,9,12,1,0,0.6931471805599453,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
250,4,4.0,16.0,False,2023,11,26,6,1,2.833213344056216,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
251,1,4.0,4.0,False,2023,10,13,4,0,1.6094379124341003,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
252,2,1.0,2.0,False,2023,11,3,4,0,1.0986122886681096,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
253,5,4.0,20.0,False,2023,11,13,0,0,3.044522437723423,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
254,3,3.0,9.0,True,2023,4,15,5,1,2.302585092994046,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
255,1,3.0,3.0,False,2023,12,17,6,1,1.3862943611198906,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
256,5,1.5,7.5,False,2023,3,13,0,0,2.1400661634962708,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False
257,2,2.0,4.0,False,2023,5,9,1,0,1.6094379124341003,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False
258,1,4.0,4.0,False,2023,10,22,6,1,1.6094379124341003,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
259,4,1.0,4.0,False,2023,6,23,4,0,1.6094379124341003,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False
260,1,1.0,1.0,False,2023,6,30,4,0,0.6931471805599453,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False
261,5,4.0,20.0,False,2023,5,13,5,1,3.044522437723423,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
262,4,2.0,8.0,False,2023,4,25,1,0,2.1972245773362196,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
263,3,4.0,12.0,False,2023,5,27,5,1,2.5649493574615367,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False
264,4,1.5,6.0,False,2023,2,19,6,1,1.9459101490553132,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True
265,5,1.5,7.5,False,2023,12,11,0,0,2.1400661634962708,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
266,1,4.0,4.0,False,2023,4,25,1,0,1.6094379124341003,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
267,3,1.5,4.5,False,2023,10,12,3,0,1.7047480922384253,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
268,5,2.0,10.0,False,2023,8,30,2,0,2.3978952727983707,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
269,3,3.0,9.0,False,2023,10,21,5,1,2.302585092994046,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
270,3,2.0,6.0,False,2023,11,2,3,0,1.9459101490553132,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
271,1,3.0,3.0,False,2023,9,19,1,0,1.3862943611198906,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
272,3,3.0,9.0,False,2023,7,4,1,0,2.302585092994046,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
273,1,4.0,4.0,False,2023,1,28,5,1,1.6094379124341003,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
274,2,1.0,2.0,False,2023,10,4,2,0,1.0986122886681096,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
275,3,4.0,12.0,False,2023,2,26,6,1,2.5649493574615367,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
276,2,2.0,4.0,False,2023,1,15,6,1,1.6094379124341003,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True
277,3,1.5,4.5,False,2023,5,18,3,0,1.7047480922384253,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
278,3,4.0,12.0,False,2023,5,3,2,0,2.5649493574615367,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False
279,3,5.0,15.0,False,2023,11,6,0,0,2.772588722239781,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
280,1,1.0,1.0,False,2023,10,11,2,0,0.6931471805599453,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
281,3,4.0,12.0,False,2023,2,25,5,1,2.5649493574615367,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
282,2,4.0,8.0,False,2023,9,10,6,1,2.1972245773362196,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
283,2,4.0,8.0,False,2023,8,11,4,0,2.1972245773362196,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False
284,1,1.0,1.0,False,2023,11,7,1,0,0.6931471805599453,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
285,3,1.5,4.5,False,2023,2,14,1,0,1.7047480922384253,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True
286,1,1.0,1.0,False,2023,4,28,4,0,0.6931471805599453,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False
287,1,1.0,1.0,False,2023,9,6,2,0,0.6931471805599453,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
288,2,2.0,4.0,False,2023,1,10,1,0,1.6094379124341003,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
289,3,4.0,12.0,False,2023,4,23,6,1,2.5649493574615367,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
290,4,5.0,20.0,False,2023,2,26,6,1,3.044522437723423,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True
291,3,1.0,3.0,False,2023,1,22,6,1,1.3862943611198906,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
292,3,1.0,3.0,False,2023,3,10,4,0,1.3862943611198906,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
293,4,1.0,4.0,False,2023,1,28,5,1,1.6094379124341003,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True
294,5,2.0,10.0,False,2023,8,11,4,0,2.3978952727983707,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
295,2,4.0,8.0,False,2023,11,18,5,1,2.1972245773362196,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False
296,5,2.0,10.0,False,2023,1,9,0,0,2.3978952727983707,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
297,5,2.0,10.0,False,2023,12,3,6,1,2.3978952727983707,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
298,4,2.0,8.0,False,2023,10,26,3,0,2.1972245773362196,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
299,3,4.0,12.0,False,2023,10,8,6,1,2.5649493574615367,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
300,1,3.0,3.0,False,2023,8,6,6,1,1.3862943611198906,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False
301,3,4.0,12.0,False,2023,6,15,3,0,2.5649493574615367,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
302,5,4.0,20.0,False,2023,1,11,2,0,3.044522437723423,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True
303,1,1.5,1.5,False,2023,10,2,0,0,0.9162907318741551,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
304,4,1.5,6.0,False,2023,3,25,5,1,1.9459101490553132,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
305,2,4.0,8.0,False,2023,11,2,3,0,2.1972245773362196,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
306,2,1.0,2.0,False,2023,1,27,4,0,1.0986122886681096,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True
